Comfort,Control,Durability,Feel,Overall,PPR,Power,Spin,Tension_Stability,name,rts
0.07142857142857142,0.3333333333333333,0.21428571428571427,0.09523809523809523,0.23809523809523808,nan,0.2857142857142857,0.35714285714285715,0.2619047619047619,Blindtest String3 1.22,76
0.11904761904761904,0.42857142857142855,0.23809523809523808,0.2619047619047619,0.2857142857142857,1.0,0.23809523809523808,0.5714285714285714,0.07142857142857142,Babolat RPM Blast 17,75
0.11904761904761904,0.47619047619047616,0.38095238095238093,0.2857142857142857,0.3333333333333333,nan,0.21428571428571427,0.38095238095238093,0.47619047619047616,Pro's Pro Cyber Power 17,75
0.35714285714285715,0.47619047619047616,0.4523809523809524,0.40476190476190477,0.4523809523809524,3.15,0.5714285714285714,0.6190476190476191,0.35714285714285715,Dyreex Black Edge 1.25,74
0.23809523809523808,0.2857142857142857,0.30952380952380953,0.2619047619047619,0.30952380952380953,nan,0.47619047619047616,0.35714285714285715,0.2619047619047619,Pro's Pro Intense Heat 1.25,73
-0.09523809523809523,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.19047619047619047,1.57,0.30952380952380953,0.30952380952380953,-0.023809523809523808,Kirschbaum Super Smash 1.25,73
0.5714285714285714,0.6190476190476191,0.14285714285714285,0.5714285714285714,0.38095238095238093,2.88,0.07142857142857142,0.40476190476190477,0.2857142857142857,Head Rip Control 17,72
0.8809523809523809,0.38095238095238093,0.0,0.6666666666666666,0.4523809523809524,1.93,0.6428571428571429,0.07142857142857142,0.4523809523809524,WeissCANNON Explosiv! 1.30,70
0.35714285714285715,0.38095238095238093,0.35714285714285715,0.40476190476190477,0.35714285714285715,1.75,0.2857142857142857,0.30952380952380953,0.38095238095238093,Kirschbaum Pro Line No. II 1.25,70
0.42857142857142855,0.38095238095238093,0.2857142857142857,0.40476190476190477,0.35714285714285715,2.62,0.19047619047619047,0.38095238095238093,0.35714285714285715,Genesis Black Magic 17,69
0.5952380952380952,0.21428571428571427,-0.0,0.38095238095238093,0.19047619047619047,1.5,0.14285714285714285,0.023809523809523808,0.0,Wilson Sensation 16,69
0.16666666666666666,0.4523809523809524,0.23809523809523808,0.2619047619047619,0.30952380952380953,nan,0.21428571428571427,0.6190476190476191,0.19047619047619047,Pro's Pro Blackout 1.24,68
0.23809523809523808,0.4523809523809524,0.42857142857142855,0.3333333333333333,0.42857142857142855,nan,0.47619047619047616,0.6190476190476191,0.47619047619047616,WeissCANNON Fire Stroke 1.20,66
0.4523809523809524,0.5714285714285714,0.40476190476190477,0.4523809523809524,0.47619047619047616,3.73,0.42857142857142855,0.5,0.47619047619047616,MSV Co-Focus 1.18,65
0.38095238095238093,0.5,0.23809523809523808,0.2857142857142857,0.35714285714285715,2.44,0.11904761904761904,0.7380952380952381,0.2619047619047619,Unique Tourna Poly Big Hitter Black 7 17,61
0.2857142857142857,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.35714285714285715,2.93,0.3333333333333333,0.42857142857142855,0.40476190476190477,MSV Co-Focus 1.23,60
0.3333333333333333,0.23809523809523808,-0.023809523809523808,0.23809523809523808,0.14285714285714285,2.25,0.023809523809523808,0.16666666666666666,0.07142857142857142,Prince Synthetic Gut DF 16,59
0.5,0.5238095238095238,0.2857142857142857,0.5714285714285714,0.42857142857142855,2.17,0.35714285714285715,0.40476190476190477,0.35714285714285715,Kirschbaum Pro Line No. II 1.20,58
0.07142857142857142,0.5714285714285714,0.5238095238095238,0.09523809523809523,0.40476190476190477,nan,0.19047619047619047,0.8333333333333334,0.5952380952380952,WeissCANNON Blue Rock 'n Power 1.20,57
0.21428571428571427,0.5,0.2857142857142857,0.35714285714285715,0.42857142857142855,nan,0.2857142857142857,0.7380952380952381,0.5714285714285714,Gamma Moto 17,56
0.16666666666666666,0.5952380952380952,0.5714285714285714,0.38095238095238093,0.4523809523809524,2.55,0.40476190476190477,0.38095238095238093,0.6904761904761905,Pacific Poly Force 17,53
0.38095238095238093,0.5,0.23809523809523808,0.35714285714285715,0.40476190476190477,1.92,0.40476190476190477,0.6190476190476191,0.40476190476190477,WeissCANNON Turbotwist 1.18,52
0.047619047619047616,0.3333333333333333,0.5952380952380952,0.047619047619047616,0.2857142857142857,1.42,0.21428571428571427,0.35714285714285715,0.42857142857142855,Babolat Pro Hurricane 16,52
0.47619047619047616,0.30952380952380953,0.2619047619047619,0.38095238095238093,0.3333333333333333,2.35,0.47619047619047616,0.30952380952380953,0.047619047619047616,Polystar Energy 16L,51
0.047619047619047616,0.38095238095238093,0.5714285714285714,0.2619047619047619,0.35714285714285715,2.44,0.2857142857142857,0.2857142857142857,0.6904761904761905,Signum Pro Poly Plasma 1.28,50
0.30952380952380953,0.4523809523809524,0.14285714285714285,0.38095238095238093,0.42857142857142855,1.67,0.4523809523809524,0.7142857142857143,0.47619047619047616,Signum Pro Tornado 1.17,48
0.5476190476190477,0.30952380952380953,0.47619047619047616,0.40476190476190477,0.38095238095238093,2.59,0.5238095238095238,0.2857142857142857,0.047619047619047616,Polystar Energy 17,48
0.6666666666666666,0.35714285714285715,-0.047619047619047616,0.42857142857142855,0.2619047619047619,1.0,0.21428571428571427,0.023809523809523808,0.21428571428571427,Babolat XCel 16,48
0.16666666666666666,0.4523809523809524,0.2619047619047619,0.23809523809523808,0.3333333333333333,nan,0.35714285714285715,0.35714285714285715,0.42857142857142855,Kirschbaum P² 1.25,47
0.16666666666666666,0.07142857142857142,-0.023809523809523808,-0.047619047619047616,0.0,0.0,-0.07142857142857142,-0.023809523809523808,-0.09523809523809523,Prince Tournament Nylon 15L,47
0.40476190476190477,0.2857142857142857,-0.19047619047619047,0.23809523809523808,0.19047619047619047,0.85,0.23809523809523808,0.11904761904761904,0.19047619047619047,Völkl Power-Fiber II 17,46
0.19047619047619047,0.5,0.30952380952380953,0.2619047619047619,0.38095238095238093,1.83,0.2619047619047619,0.7380952380952381,0.30952380952380953,Kirschbaum Spiky Shark 1.25,46
0.38095238095238093,0.47619047619047616,0.5,0.38095238095238093,0.4523809523809524,2.45,0.2857142857142857,0.7142857142857143,0.40476190476190477,MSV Hepta-TWIST 1.25,45
0.2857142857142857,0.2857142857142857,0.023809523809523808,0.2857142857142857,0.2619047619047619,nan,0.30952380952380953,0.47619047619047616,0.21428571428571427,Blindtest String5 1.25,45
0.42857142857142855,0.5714285714285714,0.2857142857142857,0.4523809523809524,0.42857142857142855,2.1,0.42857142857142855,0.2857142857142857,0.6190476190476191,Signum Pro Hyperion 1.24,44
0.2857142857142857,0.5,0.38095238095238093,0.2857142857142857,0.38095238095238093,2.4,0.11904761904761904,0.6904761904761905,0.47619047619047616,Genesis Twisted Razor 16L,44
0.2619047619047619,0.5238095238095238,0.4523809523809524,0.23809523809523808,0.40476190476190477,nan,0.21428571428571427,0.6904761904761905,0.5,Signum Pro Plasma HEXtreme 1.25,44
0.42857142857142855,0.4523809523809524,0.2619047619047619,0.42857142857142855,0.38095238095238093,nan,0.40476190476190477,0.38095238095238093,0.3333333333333333,Oehms Black Pearl 1.23,44
0.09523809523809523,0.35714285714285715,0.5476190476190477,0.09523809523809523,0.2619047619047619,nan,0.19047619047619047,0.19047619047619047,0.3333333333333333,Völkl V-Xplosion 1.30,44
-0.19047619047619047,0.3333333333333333,0.35714285714285715,0.07142857142857142,0.19047619047619047,1.71,0.35714285714285715,0.40476190476190477,0.047619047619047616,Kirschbaum Super Smash 1.30,43
0.35714285714285715,0.5238095238095238,0.5,0.38095238095238093,0.42857142857142855,3.06,0.38095238095238093,0.4523809523809524,0.40476190476190477,Topspin Cyber Blue 1.20,43
0.35714285714285715,0.5476190476190477,0.2619047619047619,0.35714285714285715,0.42857142857142855,2.89,0.21428571428571427,0.8333333333333334,0.47619047619047616,Tier One T1 Firewire 1.20,42
0.2619047619047619,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.21428571428571427,nan,0.14285714285714285,0.2619047619047619,0.19047619047619047,Pro's Pro Vendetta 1.25,42
0.40476190476190477,0.4523809523809524,0.42857142857142855,0.38095238095238093,0.38095238095238093,2.3,0.11904761904761904,0.5238095238095238,0.3333333333333333,Genesis True Grit 1.23,42
0.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.30952380952380953,nan,0.047619047619047616,0.7142857142857143,0.35714285714285715,Pro's Pro Cyber Spin 1.30,41
0.5476190476190477,0.5476190476190477,0.5,0.5,0.4523809523809524,2.45,0.23809523809523808,0.2857142857142857,0.5714285714285714,WeissCANNON Silverstring 1.25,41
0.5,0.30952380952380953,0.047619047619047616,0.4523809523809524,0.2857142857142857,4.25,0.14285714285714285,0.30952380952380953,0.19047619047619047,Gosen OG-Sheep Micro 17,41
0.8571428571428571,0.6428571428571429,0.21428571428571427,0.6428571428571429,0.42857142857142855,2.89,0.23809523809523808,0.21428571428571427,0.19047619047619047,Isospeed Control 16,41
-0.023809523809523808,0.3333333333333333,0.35714285714285715,0.07142857142857142,0.16666666666666666,2.0,0.14285714285714285,0.2857142857142857,-0.047619047619047616,Babolat Ballistic Polymono 17,41
0.09523809523809523,0.42857142857142855,0.30952380952380953,0.19047619047619047,0.2619047619047619,nan,0.21428571428571427,0.30952380952380953,0.3333333333333333,Luxilon Adrenaline 1.25,40
0.4523809523809524,0.3333333333333333,0.19047619047619047,0.35714285714285715,0.35714285714285715,2.44,0.6904761904761905,0.35714285714285715,0.21428571428571427,Polyfibre Poly-Hightec 1.20,40
0.3333333333333333,0.40476190476190477,0.30952380952380953,0.2857142857142857,0.3333333333333333,nan,0.5238095238095238,0.11904761904761904,0.38095238095238093,Signum Pro Firestorm® 1.25,39
0.2857142857142857,0.6428571428571429,0.23809523809523808,0.47619047619047616,0.42857142857142855,3.71,0.3333333333333333,0.47619047619047616,0.5476190476190477,Kirschbaum Competition 1.20,39
0.5714285714285714,0.35714285714285715,-0.11904761904761904,0.47619047619047616,0.2619047619047619,nan,0.2619047619047619,0.19047619047619047,0.023809523809523808,Isospeed Axon multi 1.25,39
0.19047619047619047,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.3333333333333333,1.18,0.16666666666666666,0.7619047619047619,0.09523809523809523,Babolat RPM Blast 16,38
0.11904761904761904,0.38095238095238093,0.4523809523809524,0.21428571428571427,0.3333333333333333,1.19,0.21428571428571427,0.5476190476190477,0.30952380952380953,Babolat Pro Hurricane Tour 16,37
0.40476190476190477,0.40476190476190477,0.14285714285714285,0.42857142857142855,0.3333333333333333,nan,0.42857142857142855,0.2619047619047619,0.30952380952380953,Pro's Pro Red Devil 1.19,36
0.42857142857142855,0.38095238095238093,0.16666666666666666,0.2619047619047619,0.35714285714285715,1.83,0.3333333333333333,0.6904761904761905,0.23809523809523808,Solinco Tour Bite Soft 1.20,36
0.5476190476190477,0.4523809523809524,0.30952380952380953,0.5,0.42857142857142855,1.79,0.47619047619047616,0.30952380952380953,0.4523809523809524,Prince Beast XP 1.25,36
0.35714285714285715,0.5714285714285714,0.5476190476190477,0.47619047619047616,0.47619047619047616,3.11,0.3333333333333333,0.42857142857142855,0.5952380952380952,Signum Pro Plasma Pure 1.23,36
0.23809523809523808,0.3333333333333333,0.30952380952380953,0.23809523809523808,0.3333333333333333,nan,0.21428571428571427,0.6428571428571429,0.3333333333333333,Topspin Ferox Trianglestring 1.27,36
0.047619047619047616,0.6190476190476191,0.3333333333333333,0.23809523809523808,0.38095238095238093,1.92,0.19047619047619047,0.8095238095238095,0.5,Solinco Tour Bite 17,35
0.5952380952380952,0.4523809523809524,0.047619047619047616,0.42857142857142855,0.38095238095238093,nan,0.38095238095238093,0.3333333333333333,0.40476190476190477,WeissCANNON 6StarString Supercharged 1.30,35
0.6666666666666666,0.5714285714285714,0.07142857142857142,0.5952380952380952,0.38095238095238093,1.38,0.2857142857142857,0.19047619047619047,0.21428571428571427,Wilson NXT Tour 16,35
0.4523809523809524,0.5714285714285714,0.23809523809523808,0.5952380952380952,0.42857142857142855,2.17,0.4523809523809524,0.5,0.21428571428571427,Kirschbaum Pro Line No. II 1.15,35
0.3333333333333333,0.35714285714285715,0.11904761904761904,0.38095238095238093,0.3333333333333333,nan,0.47619047619047616,0.6190476190476191,0.11904761904761904,Oehms Black Pearl Extreme 1.23,35
0.30952380952380953,0.5,0.5,0.3333333333333333,0.5238095238095238,nan,0.5476190476190477,0.8571428571428571,0.6666666666666666,Grapplesnake Cube 1.18,34
0.2619047619047619,0.5476190476190477,0.2857142857142857,0.40476190476190477,0.40476190476190477,2.78,0.21428571428571427,0.7619047619047619,0.42857142857142855,Tier One T1 Firewire 1.25,34
0.23809523809523808,0.5952380952380952,0.11904761904761904,0.35714285714285715,0.42857142857142855,2.08,0.3333333333333333,0.7857142857142857,0.5,Solinco Tour Bite 18,34
0.4523809523809524,0.5714285714285714,0.3333333333333333,0.5238095238095238,0.4523809523809524,3.0,0.23809523809523808,0.5952380952380952,0.42857142857142855,Tier One Tour Status 1.25,34
0.2619047619047619,0.40476190476190477,0.2857142857142857,0.30952380952380953,0.38095238095238093,2.88,0.5,0.5,0.47619047619047616,Topspin Cyber Flash 1.20,34
0.5,0.5476190476190477,0.023809523809523808,0.6190476190476191,0.40476190476190477,2.0,0.4523809523809524,0.3333333333333333,0.3333333333333333,Babolat Powergy 16,34
0.8809523809523809,0.6428571428571429,-0.047619047619047616,0.8333333333333334,0.5714285714285714,0.68,0.6190476190476191,0.5238095238095238,0.5476190476190477,Babolat VS Team 17,33
-0.047619047619047616,0.4523809523809524,0.40476190476190477,0.16666666666666666,0.2619047619047619,1.23,0.16666666666666666,0.42857142857142855,0.3333333333333333,Luxilon Savage Black 1.27,32
0.07142857142857142,0.30952380952380953,0.23809523809523808,0.09523809523809523,0.19047619047619047,nan,-0.07142857142857142,0.42857142857142855,0.3333333333333333,Topspin Culex Octastring 1.27,32
0.5238095238095238,0.5476190476190477,0.2857142857142857,0.4523809523809524,0.35714285714285715,nan,-0.023809523809523808,0.14285714285714285,0.5952380952380952,Grapplesnake Excellent Purple 1.25,31
0.42857142857142855,0.3333333333333333,0.21428571428571427,0.42857142857142855,0.3333333333333333,nan,0.3333333333333333,0.30952380952380953,0.23809523809523808,Pro's Pro Red Devil 1.24,31
0.023809523809523808,0.23809523809523808,0.21428571428571427,0.16666666666666666,0.2619047619047619,nan,0.2619047619047619,0.6904761904761905,0.21428571428571427,Topspin Cyber MAX ROTation 1.27,31
0.2619047619047619,0.4523809523809524,0.35714285714285715,0.3333333333333333,0.3333333333333333,1.25,0.14285714285714285,0.2857142857142857,0.4523809523809524,Tecnifibre Razor Code 1.25,31
0.42857142857142855,0.3333333333333333,0.09523809523809523,0.21428571428571427,0.23809523809523808,1.27,0.2857142857142857,0.23809523809523808,0.023809523809523808,Head IntelliString 1.28/1.23,31
0.6190476190476191,0.3333333333333333,0.023809523809523808,0.5238095238095238,0.3333333333333333,nan,0.3333333333333333,0.23809523809523808,0.2619047619047619,MSV Soft-Control 1.25,31
0.38095238095238093,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.38095238095238093,nan,0.2857142857142857,0.5238095238095238,0.40476190476190477,WeissCANNON Mosquito Bite 1.16,30
0.14285714285714285,0.5476190476190477,0.42857142857142855,0.2619047619047619,0.2857142857142857,1.06,-0.16666666666666666,0.23809523809523808,0.6190476190476191,Luxilon 4G 1.25,30
0.21428571428571427,0.2857142857142857,0.2619047619047619,0.09523809523809523,0.23809523809523808,nan,0.19047619047619047,0.11904761904761904,0.4523809523809524,Isospeed Axon mono 1.25,30
0.14285714285714285,0.23809523809523808,0.3333333333333333,0.023809523809523808,0.14285714285714285,0.8,0.19047619047619047,-0.16666666666666666,0.19047619047619047,Gamma Zo Magic 16,30
0.9047619047619048,0.6666666666666666,0.07142857142857142,0.9047619047619048,0.5714285714285714,1.0,0.6666666666666666,0.3333333333333333,0.5476190476190477,Babolat VS Touch 16,29
0.38095238095238093,0.5476190476190477,0.47619047619047616,0.30952380952380953,0.40476190476190477,2.67,0.09523809523809523,0.5476190476190477,0.5,Tier One Durafluxx 1.23,29
0.7380952380952381,0.5,0.07142857142857142,0.6666666666666666,0.42857142857142855,1.79,0.35714285714285715,0.40476190476190477,0.2619047619047619,Tecnifibre X-One Biphase 16,29
0.2619047619047619,0.5,0.40476190476190477,0.3333333333333333,0.38095238095238093,3.29,0.35714285714285715,0.42857142857142855,0.40476190476190477,Kirschbaum Competition 1.25,29
0.07142857142857142,0.4523809523809524,0.40476190476190477,0.2857142857142857,0.30952380952380953,2.71,0.21428571428571427,0.38095238095238093,0.3333333333333333,Prince Tour 17,29
0.19047619047619047,0.19047619047619047,0.30952380952380953,0.16666666666666666,0.21428571428571427,nan,0.047619047619047616,0.21428571428571427,0.2857142857142857,Topspin Sensus Squarestring 1.27,29
0.35714285714285715,0.3333333333333333,0.07142857142857142,0.30952380952380953,0.14285714285714285,2.25,0.047619047619047616,-0.023809523809523808,-0.023809523809523808,Gosen OG-Sheep Micro 16,29
0.16666666666666666,0.30952380952380953,0.5,0.09523809523809523,0.2857142857142857,nan,0.19047619047619047,0.7619047619047619,-0.023809523809523808,Isospeed Pyramid 1.30,28
0.3333333333333333,0.6190476190476191,0.35714285714285715,0.35714285714285715,0.4523809523809524,2.35,0.16666666666666666,0.7142857142857143,0.6190476190476191,Solinco Hyper-G 16L,28
0.3333333333333333,0.5,0.5238095238095238,0.35714285714285715,0.40476190476190477,2.82,0.23809523809523808,0.35714285714285715,0.4523809523809524,Topspin Cyber Blue 1.30,28
0.6666666666666666,0.40476190476190477,-0.11904761904761904,0.6666666666666666,0.30952380952380953,1.12,0.30952380952380953,0.19047619047619047,0.023809523809523808,Wilson NXT 16,28
0.42857142857142855,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.47619047619047616,nan,0.2619047619047619,0.6666666666666666,0.6428571428571429,WeissCANNON Black5Edge 1.24,28
0.5714285714285714,0.40476190476190477,0.2857142857142857,0.5,0.38095238095238093,2.3,0.3333333333333333,0.23809523809523808,0.30952380952380953,Isospeed Energetic 16,28
0.30952380952380953,0.38095238095238093,0.14285714285714285,0.23809523809523808,0.23809523809523808,nan,0.3333333333333333,0.38095238095238093,-0.023809523809523808,Polystar Classic 16L,28
0.21428571428571427,0.42857142857142855,0.38095238095238093,0.23809523809523808,0.40476190476190477,nan,0.30952380952380953,0.7619047619047619,0.5238095238095238,Topspin Cyber Twirl Black 1.27,28
0.30952380952380953,0.30952380952380953,0.2857142857142857,0.23809523809523808,0.30952380952380953,1.29,0.35714285714285715,0.47619047619047616,0.19047619047619047,Polyfibre TCS 1.20,28
-0.023809523809523808,0.3333333333333333,-0.047619047619047616,0.2857142857142857,0.19047619047619047,1.71,0.3333333333333333,0.6666666666666666,-0.14285714285714285,Kirschbaum Super Smash Spiky 1.25,28
-0.07142857142857142,0.5,0.35714285714285715,0.16666666666666666,0.23809523809523808,1.08,0.023809523809523808,0.2619047619047619,0.40476190476190477,Head Ultra Tour 17,28
0.2857142857142857,0.47619047619047616,0.2619047619047619,0.35714285714285715,0.38095238095238093,nan,0.42857142857142855,0.5,0.42857142857142855,Kirschbaum Helix 1.25,27
0.11904761904761904,0.40476190476190477,-0.023809523809523808,0.21428571428571427,0.2857142857142857,2.43,0.5,0.5238095238095238,0.21428571428571427,Kirschbaum Super Smash 1.20,27
0.2619047619047619,0.42857142857142855,0.2619047619047619,0.42857142857142855,0.35714285714285715,nan,0.4523809523809524,0.4523809523809524,0.23809523809523808,Pro's Pro Plus Power 1.18,27
0.19047619047619047,0.5476190476190477,0.30952380952380953,0.19047619047619047,0.3333333333333333,3.17,-0.023809523809523808,0.6904761904761905,0.35714285714285715,Völkl Cyclone 17,27
0.2857142857142857,0.42857142857142855,0.5238095238095238,0.4523809523809524,0.4523809523809524,nan,0.5,0.40476190476190477,0.5238095238095238,Pro's Pro Plus Power 1.28,27
0.35714285714285715,0.40476190476190477,0.5,0.35714285714285715,0.38095238095238093,nan,0.2857142857142857,0.35714285714285715,0.40476190476190477,Pro's Pro Vendetta 1.30,27
0.40476190476190477,0.35714285714285715,0.19047619047619047,0.23809523809523808,0.35714285714285715,nan,0.5238095238095238,0.7142857142857143,0.09523809523809523,Polystar Turbo 1.25,27
0.0,0.2619047619047619,0.2857142857142857,0.0,0.16666666666666666,nan,0.023809523809523808,0.35714285714285715,0.2619047619047619,Blindtest String7 1.25,27
0.40476190476190477,0.5,0.35714285714285715,0.23809523809523808,0.40476190476190477,nan,0.2619047619047619,0.5952380952380952,0.5238095238095238,MSV Focus - HEX® Ultra 1.20,26
0.40476190476190477,0.5,0.23809523809523808,0.5476190476190477,0.38095238095238093,nan,0.14285714285714285,0.38095238095238093,0.42857142857142855,Oehms Volcano Heat 1.24,26
0.2619047619047619,0.3333333333333333,0.38095238095238093,0.21428571428571427,0.38095238095238093,nan,0.35714285714285715,0.7142857142857143,0.4523809523809524,Gamma Moto 16,26
0.21428571428571427,0.30952380952380953,0.3333333333333333,0.14285714285714285,0.2857142857142857,nan,0.30952380952380953,0.2857142857142857,0.40476190476190477,Tyger Rebound 1.25,26
0.2619047619047619,0.2619047619047619,0.30952380952380953,0.23809523809523808,0.30952380952380953,nan,0.40476190476190477,0.47619047619047616,0.19047619047619047,Oehms Black Pearl Extreme 1.27,25
0.42857142857142855,0.38095238095238093,0.16666666666666666,0.30952380952380953,0.3333333333333333,1.9,0.2619047619047619,0.30952380952380953,0.40476190476190477,Isospeed Energetic 17,25
0.35714285714285715,0.40476190476190477,0.38095238095238093,0.2857142857142857,0.30952380952380953,nan,0.3333333333333333,0.047619047619047616,0.35714285714285715,Gamma iO 16,25
0.6190476190476191,0.2619047619047619,0.38095238095238093,0.2619047619047619,0.38095238095238093,nan,0.5952380952380952,0.30952380952380953,0.23809523809523808,Head PWR Fusion 16,25
0.30952380952380953,0.5952380952380952,0.47619047619047616,0.4523809523809524,0.4523809523809524,2.7,0.35714285714285715,0.4523809523809524,0.47619047619047616,Unique Tourna Poly Big Hitter Silver 17,25
0.23809523809523808,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.16666666666666666,nan,0.07142857142857142,0.47619047619047616,0.14285714285714285,Topspin Culex Squarestring 1.27,25
0.42857142857142855,0.3333333333333333,-0.2619047619047619,0.30952380952380953,0.23809523809523808,nan,0.30952380952380953,0.19047619047619047,0.2857142857142857,Tecnifibre X.Code 16,25
